Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
13/03/2020,EXE VALLEY FEDERA-CP0686094GBP,ARGOS LTD,28.99,0,General Retail and Wholesale,Discount stores
14/03/2020,EXE VALLEY FEDERA-CP0686094GBP,LIDL GB OKEHAMPTON,6.46,0,General Retail and Wholesale,Grocery stores
14/03/2020,EXE VALLEY FEDERA-CP0686094GBP,WAITROSE,62.29,0,General Retail and Wholesale,Grocery stores
14/03/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORE 2487,9,0,General Retail and Wholesale,Grocery stores
16/03/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,40.08,0,General Retail and Wholesale,Grocery stores
16/03/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,-3.6,0,General Retail and Wholesale,Grocery stores
16/03/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,5.58,0,General Retail and Wholesale,Grocery stores
18/03/2020,EXE VALLEY FEDERA-CP0686094GBP,MATHSFRAME LTD,36,0,Mail Order / Direct Selling,Continuous subscriptions
20/03/2020,EXE VALLEY FEDERA-CP0686094GBP,TESCO STORES 5930,22.6,0,General Retail and Wholesale,Grocery stores
20/03/2020,EXE VALLEY FEDERA-CP0686094GBP,Prime Video PV0QV5ON5,11.99,0,General Retail and Wholesale,Record shops
21/03/2020,EXE VALLEY FEDERA-CP0686094GBP,ARGOS LTD,89.98,0,General Retail and Wholesale,Discount stores
03/03/2020,HARTLAND SCHOOL-CP0686095GBP,WWW.DRINKSTUFF.COM,125.98,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,INSTOW PRIM SCH-CP0691282GBP,AMZNMktplace,9.97,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,INSTOW PRIM SCH-CP0691282GBP,TVLICENSING.CO.UK,154.5,0,Professional Services,Consultants & public relation services
09/03/2020,INSTOW PRIM SCH-CP0691282GBP,TESCO STORES 6269,43.08,0,General Retail and Wholesale,Grocery stores
11/03/2020,INSTOW PRIM SCH-CP0691282GBP,AMAZON.CO.UK 1D6R97VO5 AM,14.18,0,General Retail and Wholesale,Miscellaneous retail
23/02/2020,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO STORE 2920,91.66,0,General Retail and Wholesale,Grocery stores
25/02/2020,KINGSBRIDGE PRIMA-CP0681220GBP,ST. MELLION INTERNATIONAL,72.67,0,Leisure Activities,"Member clubs, sport, recreation & golf"
26/02/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMktplace,16.99,0,General Retail and Wholesale,Miscellaneous retail
01/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,Amazon.co.uk GU2AQ0UP5,12.69,0,Mail Order / Direct Selling,Direct sales companies
02/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO STORE 2920,91.03,0,General Retail and Wholesale,Grocery stores
04/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZ Amazon.co.uk,-5.75,0,Mail Order / Direct Selling,Direct sales companies
05/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMktplace,43.87,0,General Retail and Wholesale,Miscellaneous retail
09/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO STORE 2920,71.99,0,General Retail and Wholesale,Grocery stores
11/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMktplace,12.99,0,General Retail and Wholesale,Miscellaneous retail
12/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,AMZNMktplace,119.94,0,General Retail and Wholesale,Miscellaneous retail
16/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO STORE 2920,49.34,0,General Retail and Wholesale,Grocery stores
18/03/2020,KINGSBRIDGE PRIMA-CP0681220GBP,TESCO SUBSCRIPTION,7.99,0,Mail Order / Direct Selling,Continuous subscriptions
25/02/2020,MILL WATER SCHOOL-CP0725840GBP,WWW.LITTLETIKES.CO.UK,649.99,0,General Retail and Wholesale,"Hobby, toy & game shops"
05/03/2020,MILL WATER SCHOOL-CP0725840GBP,BOOKER LIMITED EXETER,68.45,0,Catering and Catering Supplies,Caterers
20/03/2020,NEWTON POPPLEFORD-CP0727585GBP,TESCO STORE 2679,6,0,General Retail and Wholesale,Grocery stores
21/03/2020,NEWTON POPPLEFORD-CP0727585GBP,TESCO STORE 2679,4.5,0,General Retail and Wholesale,Grocery stores
21/03/2020,NEWTON POPPLEFORD-CP0727585GBP,TESCO STORE 2679,4.5,0,General Retail and Wholesale,Grocery stores
04/03/2020,PATHFIELD-CP0685913GBP,SP   TWIGS FLOWERS,49.95,0,Estate and Garden Services,Florists
06/03/2020,PATHFIELD-CP0685913GBP,YOURPARKINGSPACE.CO.UK,-19.5,0,Travel - Air/Rail/Road,Car parking & garages
12/03/2020,PILTON INF SCHOOL-CP0725857GBP,AMZNMktplace,15.99,0,General Retail and Wholesale,Miscellaneous retail
24/02/2020,ST MARYS PRIMARY-CP0727713GBP,DURRANT HOUSE HOTEL,404,0,Hotels and Accommodation,"Hotels, motels & resorts"
03/03/2020,ST MARYS PRIMARY-CP0727713GBP,Amazon.co.uk R72X63A05,157.99,0,Mail Order / Direct Selling,Direct sales companies
25/02/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMKTPLACE AMAZON.CO.UK,13.5,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMKTPLACE AMAZON.CO.UK,13.5,0,General Retail and Wholesale,Miscellaneous retail
25/02/2020,TWO MOORS PRIM-CP0685617GBP,WWW.YOUNGVOICES.CO.UK,74.93,0,Leisure Activities,Theatres and ticket agencies
25/02/2020,TWO MOORS PRIM-CP0685617GBP,POST OFFICE COUNTER,4.55,0,Mail and Courier Services,Postal services
25/02/2020,TWO MOORS PRIM-CP0685617GBP,POST OFFICE COUNTER,1.32,0,Mail and Courier Services,Postal services
26/02/2020,TWO MOORS PRIM-CP0685617GBP,AMZNMktplace,53.82,0,General Retail and Wholesale,Miscellaneous retail
03/03/2020,TWO MOORS PRIM-CP0685617GBP,NATIONAL TRUST MEM,106.85,0,Clubs/Associations/Organisations,Charitable organisations
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS 5BY8K976SS,27,0,Computer Equipment & Services,Computer software stores
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS 8G26CRCMUX,27,0,Computer Equipment & Services,Computer software stores
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS AZT2SZGVJV,27,0,Computer Equipment & Services,Computer software stores
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS BT7ZTC9Y2B,27,0,Computer Equipment & Services,Computer software stores
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS HA2UY8628N,27,0,Computer Equipment & Services,Computer software stores
03/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS ZRC17FZZLT,27,0,Computer Equipment & Services,Computer software stores
05/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS C7APFWEKME,27,0,Computer Equipment & Services,Computer software stores
05/03/2020,TWO MOORS PRIM-CP0685617GBP,WORDPRESS W2Q53A9HZY,27,0,Computer Equipment & Services,Computer software stores
19/03/2020,TWO MOORS PRIM-CP0685617GBP,POST OFFICE COUNTER,29.04,0,Mail and Courier Services,Postal services
20/03/2020,TWO MOORS PRIM-CP0685617GBP,POST OFFICE COUNTER,18,0,Mail and Courier Services,Postal services
03/03/2020,WOODLAND VALE-CP0728246GBP,AMZNMktplace,76.89,0,General Retail and Wholesale,Miscellaneous retail
20/03/2020,WOODLAND VALE-CP0728246GBP,AMZNMktplace,103.29,0,General Retail and Wholesale,Miscellaneous retail
24/03/2020,BOW PRIMARY SCH-CP0728252GBP,HP INC UK LIMITED,1.99,0,Computer Equipment & Services,"Computers, peripherals & software"
30/03/2020,BOW PRIMARY SCH-CP0728252GBP,POST OFFICE COUNTER,78.45,0,Mail and Courier Services,Postal services
09/04/2020,BOW PRIMARY SCH-CP0728252GBP,HP INC UK LIMITED,7.99,0,Computer Equipment & Services,"Computers, peripherals & software"
21/04/2020,BOW PRIMARY SCH-CP0728252GBP,HP INC UK LIMITED,7.99,0,Computer Equipment & Services,"Computers, peripherals & software"
21/04/2020,BOW PRIMARY SCH-CP0728252GBP,AMZNMKTPLACE AMAZON.CO.UK,17.08,0,General Retail and Wholesale,Miscellaneous retail
22/04/2020,BOW PRIMARY SCH-CP0728252GBP,AMAZON.CO.UK AB0E19OA5 AM,15.98,0,General Retail and Wholesale,Miscellaneous retail
25/03/2020,CASTLE PRIMARY-CP0728262GBP,CS  TESCO STORES GC,2220,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
01/04/2020,CASTLE PRIMARY-CP0728262GBP,EE LIMITED,16.42,0,Telecommunication Services,Phone services
25/03/2020,CHUDLEIGH-CP0685924GBP,AMZNMktplace,13.99,0,General Retail and Wholesale,Miscellaneous retail
11/04/2020,CHUDLEIGH-CP0685924GBP,ROCKETGARDENS.CO.UK,54.99,0,Estate and Garden Services,Lawn & garden supply/nursery
22/04/2020,CHUDLEIGH-CP0685924GBP,CO-OP GROUP 160645,30,0,General Retail and Wholesale,Grocery stores
29/03/2020,CONNECT FEDERATIO-CP0681219GBP,TESCO SUBSCRIPTION,6.99,0,Mail Order / Direct Selling,Continuous subscriptions
03/04/2020,CONNECT FEDERATIO-CP0681219GBP,TESCO STORE 3539,-3.5,0,General Retail and Wholesale,Grocery stores
17/04/2020,CONNECT FEDERATIO-CP0681219GBP,POST OFFICE COUNTER,49.02,0,Mail and Courier Services,Postal services
22/03/2020,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  NETFLIX.COM,5.99,0,Telecommunication Services,Cable & pay TV services
27/03/2020,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  WONDE,1081,0,Computer Equipment & Services,"Programming, data processing & system design"
29/03/2020,CULLOMPTON COM CO-CP0727728GBP,TESCO SUBSCRIPTION,3.49,0,Mail Order / Direct Selling,Continuous subscriptions
03/04/2020,CULLOMPTON COM CO-CP0727728GBP,TESCO STORE 3539,-1.74,0,General Retail and Wholesale,Grocery stores
22/04/2020,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  NETFLIX.COM,5.99,0,Telecommunication Services,Cable & pay TV services
26/03/2020,D C C WESTCROFT JUNIOR SCHOOL,AMAZON.CO.UK FJ0WT2P25 AM,16.87,0,General Retail and Wholesale,Miscellaneous retail
26/03/2020,D C C WESTCROFT JUNIOR SCHOOL,Amazon.co.uk 4P4HD8EL5,17.6,0,Mail Order / Direct Selling,Direct sales companies
26/03/2020,DCC - AXE BEACON-CP0697835GBP,GOOGLE  GSUITE_seatonl,12,0,Mail Order / Direct Selling,Continuous subscriptions
28/03/2020,DCC - AXE BEACON-CP0697835GBP,TESCO ONLINE,19.99,0,General Retail and Wholesale,Miscellaneous retail
21/04/2020,DCC - CAREY FEDER-CP0687759GBP,SCHOOLMONEY,3790.8,0,Training and Educational,Schools
21/04/2020,DCC - CAREY FEDER-CP0687759GBP,SCHOOLMONEY,38,0,Training and Educational,Schools
23/03/2020,DCC  EMERGENCY DU-CP0689083GBP,BUCKERHALL LODGE,49,0,Hotels and Accommodation,"Hotels, motels & resorts"
02/04/2020,DCC  EMERGENCY DU-CP0689083GBP,EXPEDIA 7528019610125,69,0,Travel - Air/Rail/Road,Travel agencies
03/04/2020,DCC  EMERGENCY DU-CP0689083GBP,AMZNMKTPLACE AMAZON.CO.UK,29.97,0,General Retail and Wholesale,Miscellaneous retail
10/04/2020,DCC  EMERGENCY DU-CP0689083GBP,HOLIDAY INN EXPRESS HARLO,356,0,Hotels and Accommodation,"Hotels, motels & resorts"
12/04/2020,DCC  EMERGENCY DU-CP0689083GBP,PROARK UK HOTELS LTD OPER,163,0,Hotels and Accommodation,"Hotels, motels & resorts"
12/04/2020,DCC  EMERGENCY DU-CP0689083GBP,HOLIDAY INN EXPRESS HARLO,-74.14,0,Hotels and Accommodation,"Hotels, motels & resorts"
24/03/2020,DCC - HILLCREST-CP0769859GBP,TESCO PAY AT PUMP 3792,36,0,Automotive Fuel,Automated fuel dispensers
31/03/2020,DCC - HILLCREST-CP0769859GBP,WWW.ICELAND.CO.UK,70.18,0,General Retail and Wholesale,Grocery stores
31/03/2020,DCC - HILLCREST-CP0769859GBP,AMZNMKTPLACE AMAZON.CO.UK,71.97,0,General Retail and Wholesale,Miscellaneous retail
06/04/2020,DCC - HILLCREST-CP0769859GBP,WWW.ICELAND.CO.UK,46.98,0,General Retail and Wholesale,Grocery stores
07/04/2020,DCC - HILLCREST-CP0769859GBP,TESCO PAYAT PUMP 4116,37.72,0,Automotive Fuel,Automated fuel dispensers
07/04/2020,DCC - HILLCREST-CP0769859GBP,COMPLETE MEATS LTD,50.22,0,Catering and Catering Supplies,Misc Food stores
07/04/2020,DCC - HILLCREST-CP0769859GBP,MARSHALLS FISH BAR,24.6,0,Restaurants and Bars,Restaurants
13/04/2020,DCC - HILLCREST-CP0769859GBP,TOWER SVS SEATON,5.58,0,Automotive Fuel,Service stations
13/04/2020,DCC - HILLCREST-CP0769859GBP,TESCO STORE 2679,94.72,0,General Retail and Wholesale,Grocery stores
14/04/2020,DCC - HILLCREST-CP0769859GBP,HONITON SF CONNECT,4.1,0,Automotive Fuel,Service stations
14/04/2020,DCC - HILLCREST-CP0769859GBP,HONITON SF CONNECT,6.89,0,Automotive Fuel,Service stations
15/04/2020,DCC - HILLCREST-CP0769859GBP,TOWER SVS SEATON,41,0,Automotive Fuel,Service stations
15/04/2020,DCC - HILLCREST-CP0769859GBP,MAKRO SELF SERVICE EXETER,52.78,0,General Retail and Wholesale,Wholesale clubs
18/04/2020,DCC - HILLCREST-CP0769859GBP,WWW.ICELAND.CO.UK,85.63,0,General Retail and Wholesale,Grocery stores
20/04/2020,DCC - HILLCREST-CP0769859GBP,TESCO STORES 5319,5.15,0,General Retail and Wholesale,Grocery stores
25/03/2020,DCC - LYMPSTONE P-CP0691281GBP,PAYPAL  WONDE,253,0,Computer Equipment & Services,"Programming, data processing & system design"
30/03/2020,DCC - LYMPSTONE P-CP0691281GBP,WWW.BLOOMANDWILD.COM,48.6,0,Estate and Garden Services,Florists
14/04/2020,DCC - LYMPSTONE P-CP0691281GBP,STEP UP AND DANCE,8,0,Training and Educational,Schools
21/04/2020,DCC - LYMPSTONE P-CP0691281GBP,STEP UP AND DANCE,8,0,Training and Educational,Schools
04/04/2020,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  MINGLANG EBAY,75.88,0,General Retail and Wholesale,Miscellaneous retail
16/04/2020,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  ALLIEDMIDS EBA,14.49,0,General Retail and Wholesale,Electronics shops
21/04/2020,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  DONGGUANLEW EB,17.98,0,General Retail and Wholesale,Electronics shops
21/04/2020,DCC - SIDMOUTH CO-CP0697845GBP,PAYPAL  LAPTOPPOWER EB,13.99,0,General Retail and Wholesale,Electronics shops
06/04/2020,DCC - ST ANDREWS-CP0687779GBP,TVLICENSING.CO.UK,157.5,0,Professional Services,Consultants & public relation services
17/04/2020,DCC  STOKENHAM PR-CP0689085GBP,DVLA VEHICLE TAX,167.5,0,Statutory Bodies,Tax payments
27/03/2020,DCC - TOTNES DIST-CP0666223GBP,CS  TESCO STORES GC,1500,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
01/04/2020,DCC - TOTNES DIST-CP0666223GBP,GEN REGISTER OFFICE,33,0,Statutory Bodies,Government services
02/04/2020,DCC - TOTNES DIST-CP0666223GBP,STAGECOACH SERVICE,36,0,Travel - Air/Rail/Road,"Buses, charter & tour"
10/04/2020,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,-8.4,0,Travel - Air/Rail/Road,Passenger railways
15/04/2020,DCC - TOTNES DIST-CP0666223GBP,PROARK UK HOTELS LTD OPER,109,0,Hotels and Accommodation,"Hotels, motels & resorts"
16/04/2020,DCC - TOTNES DIST-CP0666223GBP,WWW.BEDS.CO.UK,255,0,General Retail and Wholesale,Furniture & home furnishing
16/04/2020,DCC - TOTNES DIST-CP0666223GBP,STAGECOACH SERVICE,36,0,Travel - Air/Rail/Road,"Buses, charter & tour"
21/04/2020,DCC - TOTNES DIST-CP0666223GBP,ARGOS LTD,43.9,0,General Retail and Wholesale,Discount stores
09/04/2020,DCC - WEST EXMOOR-CP0691501GBP,ASDA,15,0,General Retail and Wholesale,Grocery stores
11/04/2020,DCC - WEST EXMOOR-CP0691501GBP,ASDA,15,0,General Retail and Wholesale,Grocery stores
14/04/2020,DCC - WEST EXMOOR-CP0691501GBP,PAYPAL  LAPTOPWORLD EB,79.95,0,Computer Equipment & Services,"Programming, data processing & system design"
20/04/2020,DCC - WEST EXMOOR-CP0691501GBP,ASDA,45,0,General Retail and Wholesale,Grocery stores
26/03/2020,DCC - WOLBOROUGH-CP0704784GBP,TESCO ONLINE,32,0,General Retail and Wholesale,Miscellaneous retail
26/03/2020,DCC - WOLBOROUGH-CP0704784GBP,TESCO ONLINE,32,0,General Retail and Wholesale,Miscellaneous retail
29/03/2020,DCC - WOLBOROUGH-CP0704784GBP,TESCO ONLINE,-40,0,General Retail and Wholesale,Miscellaneous retail
10/04/2020,DCC - WOLBOROUGH-CP0704784GBP,THE PIZZA CAFE,32.2,0,Restaurants and Bars,Fast food restaurants
15/04/2020,DCC - WOLBOROUGH-CP0704784GBP,AMZNMktplace,45.95,0,General Retail and Wholesale,Miscellaneous retail
30/03/2020,DCC BEACON PRIM-CP0677493GBP,VODAFONE LTD,5,0,Telecommunication Services,Phone services
02/04/2020,DCC BEAFORD PRIM-CP0685618GBP,GOOGLE  GSUITE_beaford,8,0,Mail Order / Direct Selling,Continuous subscriptions
07/04/2020,DCC BERRY POMEROY-CP0714901GBP,WORLD OF BOOKS,9.99,0,Books and Periodicals,Book stores
09/04/2020,DCC BERRY POMEROY-CP0714901GBP,WWW.POSTOFFICESHOP.CO.UK,0,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
09/04/2020,DCC BERRY POMEROY-CP0714901GBP,WWW.POSTOFFICESHOP.CO.UK,42.98,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
09/04/2020,DCC BERRY POMEROY-CP0714901GBP,WWW.POSTOFFICESHOP.CO.UK,0,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
09/04/2020,DCC BERRY POMEROY-CP0714901GBP,WWW.POSTOFFICESHOP.CO.UK,0,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
24/03/2020,DCC BUCKLAND BREWER SCH,ASDA BIDEFORD 4356,220,0,General Retail and Wholesale,Grocery stores
29/03/2020,DCC CANADA HILL P-CP0685889GBP,TESCO SUBSCRIPTION,6.99,0,Mail Order / Direct Selling,Continuous subscriptions
01/04/2020,DCC CANADA HILL P-CP0685889GBP,ASDA,47.79,0,General Retail and Wholesale,Grocery stores
01/04/2020,DCC CANADA HILL P-CP0685889GBP,ASDA,12.79,0,General Retail and Wholesale,Grocery stores
01/04/2020,DCC CANADA HILL P-CP0685889GBP,ASDA,17.79,0,General Retail and Wholesale,Grocery stores
03/04/2020,DCC CANADA HILL P-CP0685889GBP,TESCO STORE 3539,-3.5,0,General Retail and Wholesale,Grocery stores
22/04/2020,DCC CANADA HILL P-CP0685889GBP,ADOBE PDF PACK SUBS,125.02,0,Computer Equipment & Services,Computer software stores
22/04/2020,DCC CANADA HILL P-CP0685889GBP,AMZNMktplace,37.54,0,General Retail and Wholesale,Miscellaneous retail
27/03/2020,DCC COAVER CLUB-C0606311,APPLE.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
01/04/2020,DCC COAVER CLUB-C0606311,AMZNMktplace,-27.94,0,General Retail and Wholesale,Miscellaneous retail
01/04/2020,DCC COAVER CLUB-C0606311,AMZNMktplace,28.18,0,General Retail and Wholesale,Miscellaneous retail
01/04/2020,DCC COAVER CLUB-C0606311,INDEED TEL+35312545907,74.76,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
25/03/2020,DCC CORNWOOD-CP0714932GBP,CS  TESCO STORES GC,1011,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
23/03/2020,DCC COURT OF PROTECT-C 0509893,RD JOHNS LTD,120.94,0,Miscellaneous Industrial/Commercial Supplies,Misc non-durable goods
23/03/2020,DCC COURT OF PROTECT-C 0509893,TRAINLINE,111,0,Travel - Air/Rail/Road,Passenger railways
24/03/2020,DCC COURT OF PROTECT-C 0509893,WWW.NISBETS.COM,38.98,0,Mail Order / Direct Selling,Catalogue sales
26/03/2020,DCC COURT OF PROTECT-C 0509893,CURRYS ONLINE,103.98,0,General Retail and Wholesale,Electronics shops
26/03/2020,DCC COURT OF PROTECT-C 0509893,RAILCARD.CO.UK,54,0,Travel - Air/Rail/Road,Passenger railways
27/03/2020,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,17.68,0,General Retail and Wholesale,Miscellaneous retail
27/03/2020,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,109,0,General Retail and Wholesale,Miscellaneous retail
27/03/2020,DCC COURT OF PROTECT-C 0509893,CURRYS ONLINE,229.99,0,General Retail and Wholesale,Electronics shops
27/03/2020,DCC COURT OF PROTECT-C 0509893,M and M Direct Ltd,118.39,0,General Retail and Wholesale,Sporting goods shops
28/03/2020,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,48.44,0,General Retail and Wholesale,Miscellaneous retail
28/03/2020,DCC COURT OF PROTECT-C 0509893,M and M Direct Ltd,-4.99,0,General Retail and Wholesale,Sporting goods shops
30/03/2020,DCC COURT OF PROTECT-C 0509893,AMZNMKTPLACE AMAZON.CO.UK,195.89,0,General Retail and Wholesale,Miscellaneous retail
30/03/2020,DCC COURT OF PROTECT-C 0509893,DEBENHAMS.COM,232.95,0,General Retail and Wholesale,Department stores
30/03/2020,DCC COURT OF PROTECT-C 0509893,SKECHERS USA LTD,137.95,0,General Retail and Wholesale,Shoe shops
01/04/2020,DCC COURT OF PROTECT-C 0509893,DUNELM,233.97,0,General Retail and Wholesale,Furniture & home furnishing
01/04/2020,DCC COURT OF PROTECT-C 0509893,EDF ENERGY-ECOM,150,0,Utilities and Non Automotive Fuel,Utilities
02/04/2020,DCC COURT OF PROTECT-C 0509893,TALKTALK TELECOM,56.7,0,Computer Equipment & Services,Computer network information services
02/04/2020,DCC COURT OF PROTECT-C 0509893,HOMEBASE,42,0,General Retail and Wholesale,Home supply warehouse stores
02/04/2020,DCC COURT OF PROTECT-C 0509893,INTERIOR GOODS DIRECT,161.29,0,General Retail and Wholesale,Misc. home furnishing
03/04/2020,DCC COURT OF PROTECT-C 0509893,CURRYS ONLINE,349.99,0,General Retail and Wholesale,Electronics shops
03/04/2020,DCC COURT OF PROTECT-C 0509893,AMZNMKTPLACE AMAZON.CO.UK,144.99,0,General Retail and Wholesale,Miscellaneous retail
03/04/2020,DCC COURT OF PROTECT-C 0509893,MARKS&SPENCER PLC,55,0,General Retail and Wholesale,Grocery stores
03/04/2020,DCC COURT OF PROTECT-C 0509893,Amazon.co.uk 6B2IM1AS5,35,0,Mail Order / Direct Selling,Direct sales companies
03/04/2020,DCC COURT OF PROTECT-C 0509893,BT SPORT BOX OFFICE,19.95,0,Telecommunication Services,Cable & pay TV services
05/04/2020,DCC COURT OF PROTECT-C 0509893,AMAZON.CO.UK NY64P72L5 AM,299,0,General Retail and Wholesale,Miscellaneous retail
06/04/2020,DCC COURT OF PROTECT-C 0509893,CURRYS ONLINE,429.98,0,General Retail and Wholesale,Electronics shops
06/04/2020,DCC COURT OF PROTECT-C 0509893,BOOTS.COM,155.76,0,Medical Supplies and Services,Chemists & pharmacies
07/04/2020,DCC COURT OF PROTECT-C 0509893,SKY SUBSCRIPTION,-20,0,Telecommunication Services,Cable & pay TV services
08/04/2020,DCC COURT OF PROTECT-C 0509893,thetrainline.com,-111,0,Travel - Air/Rail/Road,Passenger railways
09/04/2020,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,173.94,0,General Retail and Wholesale,Discount stores
09/04/2020,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,136.01,0,General Retail and Wholesale,Miscellaneous retail
09/04/2020,DCC COURT OF PROTECT-C 0509893,RIVER ISLAND 400,245,0,General Retail and Wholesale,Men & womens clothing shops
14/04/2020,DCC COURT OF PROTECT-C 0509893,AMZNMKTPLACE AMAZON.CO.UK,190.97,0,General Retail and Wholesale,Miscellaneous retail
14/04/2020,DCC COURT OF PROTECT-C 0509893,WWW.TONYSTEXTILES.CO.U,30.93,0,General Retail and Wholesale,Misc. home furnishing
14/04/2020,DCC COURT OF PROTECT-C 0509893,BOOTS.COM,77.96,0,Medical Supplies and Services,Chemists & pharmacies
14/04/2020,DCC COURT OF PROTECT-C 0509893,VODAFONE LTD,34.5,0,Telecommunication Services,Phone services
15/04/2020,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,199.99,0,General Retail and Wholesale,Discount stores
16/04/2020,DCC COURT OF PROTECT-C 0509893,AMZNMKTPLACE AMAZON.CO.UK,14.76,0,General Retail and Wholesale,Miscellaneous retail
